phase,mod_id,mod_name,object_type,object_name,source_file,source_exists,source_has_ai_weight,policy_recommendation,priority_band,minimum_v1_intervention,status,reason
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,asteroidfrakker_superstructure,common/megastructures/000_z_giga_compat_dummy_megas.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,atmosphere_shredder_0,common/megastructures/000_c_atmospheric_storm_observatory_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,atmosphere_shredder_0,common/megastructures/zz_c_atmospheric_storm_observatory.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,atmosphere_shredder_1,common/megastructures/zz_c_atmospheric_storm_observatory.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,atmosphere_shredder_2,common/megastructures/zz_c_atmospheric_storm_observatory.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,atmosphere_shredder_3,common/megastructures/zz_c_atmospheric_storm_observatory.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,atmosphere_shredder_restored,common/megastructures/zz_c_atmospheric_storm_observatory.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,atmosphere_shredder_ruined,common/megastructures/zz_c_atmospheric_storm_observatory.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,automated_stripmine_0,common/megastructures/000_c_automated_stripmine_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,automated_stripmine_0,common/megastructures/zz_c_automated_stripmine.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,automated_stripmine_1,common/megastructures/zz_c_automated_stripmine.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,behemoth_big_egg_ruined,common/megastructures/zz_e_behemoth_egg.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,behemoth_chrysalis,common/megastructures/zz_e_behemoth_egg.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,behemoth_chrysalis_big,common/megastructures/zz_e_behemoth_egg.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,behemoth_chrysalis_big_hatch,common/megastructures/zz_e_behemoth_egg.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,behemoth_chrysalis_hatch,common/megastructures/zz_e_behemoth_egg.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,behemoth_egg,common/megastructures/000_e_behemoth_egg_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,behemoth_egg,common/megastructures/zz_e_behemoth_egg.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,behemoth_egg_hatch,common/megastructures/zz_e_behemoth_egg.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,behemoth_egg_ruined,common/megastructures/zz_e_behemoth_egg.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,behemoth_fast_egg_hatch,common/megastructures/zz_e_behemoth_egg.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,behemoth_fleet_egg,common/megastructures/zz_e_behemoth_egg.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,behemoth_slow_egg_hatch,common/megastructures/zz_e_behemoth_egg.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,behemoth_strong_egg_hatch,common/megastructures/zz_e_behemoth_egg.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,birch_world_0,common/megastructures/000_o_birch_world_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,birch_world_0,common/megastructures/zz_o_birch_world.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,birch_world_1,common/megastructures/zz_o_birch_world.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,birch_world_2,common/megastructures/zz_o_birch_world.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,birch_world_3,common/megastructures/zz_o_birch_world.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_dummy_lgate,common/megastructures/zzz_blokkat_megas.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_dummy_mega,common/megastructures/zzz_blokkat_megas.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_gigarelay_0,common/megastructures/zz_p_blokkat_gigarelay.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_gigarelay_1,common/megastructures/zz_p_blokkat_gigarelay.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_gigarelay_2,common/megastructures/zz_p_blokkat_gigarelay.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_gigarelay_3,common/megastructures/zz_p_blokkat_gigarelay.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_harvester_charged,common/megastructures/zzz_blokkat_megas.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_harvester_charged_mothership,common/megastructures/zzz_blokkat_megas.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_harvester_charging_up,common/megastructures/zzz_blokkat_megas.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_harvester_charging_up_mothership,common/megastructures/zzz_blokkat_megas.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_prison_1_empty,common/megastructures/zz_p_blokkat_prison.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_prison_1_filled,common/megastructures/zz_p_blokkat_prison.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_prison_1_manage,common/megastructures/zz_p_blokkat_prison.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_shield_killer_0,common/megastructures/zz_p_blokkat_shield_killer.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_shield_killer_1,common/megastructures/zz_p_blokkat_shield_killer.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_shield_killer_2,common/megastructures/zz_p_blokkat_shield_killer.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_shield_killer_3,common/megastructures/zz_p_blokkat_shield_killer.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_shield_killer_4,common/megastructures/zz_p_blokkat_shield_killer.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_shield_killer_activate,common/megastructures/zz_p_blokkat_shield_killer.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_shield_killer_activate_chrono,common/megastructures/zz_p_blokkat_shield_killer.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_shield_killer_energy,common/megastructures/zz_p_blokkat_shield_killer.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_shield_killer_influence,common/megastructures/zz_p_blokkat_shield_killer.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_shipyard_0,common/megastructures/zz_p_blokkat_shipyard.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_shipyard_build_custodians,common/megastructures/zz_p_blokkat_shipyard.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_shipyard_build_dismantler,common/megastructures/zz_p_blokkat_shipyard.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_shipyard_build_evictors,common/megastructures/zz_p_blokkat_shipyard.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_shipyard_build_terminator,common/megastructures/zz_p_blokkat_shipyard.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_star_fix_0,common/megastructures/zz_p_blokkat_star_fix.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_star_fix_1,common/megastructures/zz_p_blokkat_star_fix.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,blokkat_star_fix_active,common/megastructures/zz_p_blokkat_star_fix.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,civilian_arkship_megastructure,common/megastructures/000_a_arkship_substructures_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,compound_wormhole_ehof,common/megastructures/zz_e_event_horizon_offset_facility.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,compound_wormhole_portal,common/megastructures/zzz_unlisted_megas.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,crisis_sphere_0,common/megastructures/000_e_crisis_sphere_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,crisis_sphere_0,common/megastructures/zz_e_crisis_sphere.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,crisis_sphere_1,common/megastructures/zz_e_crisis_sphere.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,crisis_sphere_2,common/megastructures/zz_e_crisis_sphere.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,crisis_sphere_3,common/megastructures/zz_e_crisis_sphere.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,crisis_sphere_4,common/megastructures/zz_e_crisis_sphere.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,crisis_sphere_ruined,common/megastructures/zz_e_crisis_sphere.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,crystal_megabore_0,common/megastructures/000_c_crystal_megabore_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,crystal_megabore_0,common/megastructures/zz_c_crystal_megabore.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,crystal_megabore_1,common/megastructures/zz_c_crystal_megabore.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,deep_space_citadel_0,common/megastructures/000_c_deep_space_citadel_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,deep_space_citadel_0,common/megastructures/zz_c_deep_space_citadel.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,dimensional_mirror_0,common/megastructures/000_z_giga_compat_dummy_megas.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,dimensional_mirror_final,common/megastructures/000_z_giga_compat_dummy_megas.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_megastructure_phase0,common/megastructures/000_e_event_horizon_offset_facility.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_megastructure_phase0,common/megastructures/zz_e_event_horizon_offset_facility.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_megastructure_phase1,common/megastructures/zz_e_event_horizon_offset_facility.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_megastructure_phase2,common/megastructures/zz_e_event_horizon_offset_facility.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_megastructure_phase3,common/megastructures/zz_e_event_horizon_offset_facility.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_megastructure_phase4,common/megastructures/zz_e_event_horizon_offset_facility.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_megastructure_restored,common/megastructures/zz_e_event_horizon_offset_facility.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_megastructure_restored_origin,common/megastructures/zz_e_event_horizon_offset_facility.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_megastructure_ruined,common/megastructures/zz_e_event_horizon_offset_facility.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_megastructure_ruined_origin,common/megastructures/zz_e_event_horizon_offset_facility.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_megastructure_wormhole_destination,common/megastructures/zzz_unlisted_megas.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_pgate_gateway,common/megastructures/zzz_unlisted_megas.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_pgate_unknown,common/megastructures/zzz_unlisted_megas.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_presphere_ruined,common/megastructures/000_e_preservation_sphere.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_presphere_ruined,common/megastructures/zz_e_preservation_sphere.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_sm_forge_phase0,common/megastructures/000_e_sentient_metal_replicator.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_sm_forge_phase0,common/megastructures/zz_e_sentient_metal_replicator.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_sm_forge_phase00,common/megastructures/zz_e_sentient_metal_replicator.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_sm_forge_phase1,common/megastructures/zz_e_sentient_metal_replicator.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_sm_forge_phase2,common/megastructures/zz_e_sentient_metal_replicator.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_sm_forge_phase3,common/megastructures/zz_e_sentient_metal_replicator.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_sm_forge_phase4,common/megastructures/zz_e_sentient_metal_replicator.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_trader_wormhole_01,common/megastructures/zzz_unlisted_megas.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,ehof_trader_wormhole_external,common/megastructures/zzz_unlisted_megas.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,emergency_gateway,common/megastructures/000_z_giga_compat_dummy_megas.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,eq_shipyard_0,common/megastructures/000_e_equatorial_shipyard_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,eq_shipyard_0,common/megastructures/zz_e_equatorial_shipyard.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
