benefit_class,object_type,object_id,role,strategic_tags,evidence_kind,valuation_status,formula_status,benefit_amount,source_terms,matched_modifier_keys,matched_tags,priority_score,can_demolish,can_build,can_be_disabled,has_destroy_trigger,winning_mod_name,winning_file
pop_growth_assembly,starbase_building,robot_assembly,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.1,pop_growth|pop_assembly|organic_pop_assembly|clone_soldiers,planet_pop_assembly_mult,,2.5,default,default,default,no,NSC3,common\starbase_buildings\nsc_starbase_buildings.txt
pop_growth_assembly,starbase_building,starbase_management_hive,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.05,pop_growth|pop_assembly|organic_pop_assembly|clone_soldiers,bonus_pop_growth_mult,,1.25,default,default,default,no,NSC3,common\starbase_buildings\nsc_starbase_buildings.txt
pop_growth_assembly,zone,zone_alderson_pop_growth,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.3,pop_growth|pop_assembly|organic_pop_assembly|clone_soldiers,bonus_pop_growth_mult|planet_pop_assembly_mult,,7.5,default,default,default,no,Gigastructural Engineering & More (4.4),common\zones\giga_zones.txt
research_speed,building,building_ancient_cryo_chamber,capital_world,capital_or_empire_unique_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.1,research_speed,category_biology_research_speed_mult,,10.0,yes,no,default,no,Stellaris vanilla,common\buildings\13_fallen_empire_buildings.txt
research_speed,building,building_archaeostudies_faculty,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.5,research_speed,category_archaeostudies_research_speed_mult,,10.0,default,default,default,yes,Stellar AI Director,common\buildings\zzzz_staid_06_research_infrastructure_buildings.txt
research_speed,building,building_giga_aeternum_ruler_computer,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.5,research_speed,all_technology_research_speed,,10.0,yes,no,default,yes,Gigastructural Engineering & More (4.4),common\buildings\giga_aeternum_buildings.txt
research_speed,building,building_giga_blokkat_hyperdimensional_research,capital_world,capital_or_empire_unique_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.25,research_speed,all_technology_research_speed|category_blokkats_research_speed_mult,,10.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\buildings\giga_blokkat_buildings.txt
research_speed,building,building_lathe_validator,capital_world,capital_or_empire_unique_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.01,research_speed,category_computing_research_speed_mult,,10.0,default,default,default,no,Stellaris vanilla,common\buildings\20_machine_age_buildings.txt
research_speed,building,building_mem_ancestors_grudge_forge_4,capital_world,cannot_demolish|capital_or_empire_unique_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,1.0,research_speed,category_archaeostudies_research_speed_mult,,10.0,no,no,no,no,More Events Mod,common\buildings\mem_ancestors_grudge_buildings.txt
research_speed,building,building_mem_ancestors_grudge_hoarder_depot,habitat_growth_center,capital_or_empire_unique_candidate|habitat_growth_center|has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.04,research_speed,all_technology_research_speed|category_archaeostudies_research_speed_mult,,11.25,default,default,default,yes,More Events Mod,common\buildings\mem_ancestors_grudge_buildings.txt
research_speed,building,building_mem_woorskyr_growth_monitoring_center,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.1,research_speed,category_biology_research_speed_mult,,10.0,default,default,default,yes,More Events Mod,common\buildings\mem_scfe_buildings.txt
research_speed,building,building_woorskyr_growth_monitoring_center,habitat_growth_center,capital_or_empire_unique_candidate|habitat_growth_center|has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.1,research_speed,category_biology_research_speed_mult,,12.5,default,default,default,yes,Forgotten Empires 4.4.1,common\buildings\scfe_buildings.txt
research_speed,building,esc_building_central_research_bureau,capital_world,capital_or_empire_unique_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.05,research_speed,all_technology_research_speed,,10.0,default,default,default,no,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
research_speed,building,esc_building_cerebral_node,capital_world,capital_or_empire_unique_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.05,research_speed,country_society_tech_research_speed,,10.0,default,default,default,no,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
research_speed,building,esc_building_culture_nexus,capital_world,capital_or_empire_unique_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.05,research_speed,country_society_tech_research_speed,,10.0,default,default,default,no,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
research_speed,building,esc_building_materials_laboratory,capital_world,capital_or_empire_unique_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.05,research_speed,country_engineering_tech_research_speed,,10.0,default,default,default,no,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
research_speed,building,esc_building_network_regulator,capital_world,capital_or_empire_unique_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.05,research_speed,country_society_tech_research_speed,,10.0,default,default,default,no,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
research_speed,building,esc_building_technology_institute,capital_world,capital_or_empire_unique_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.05,research_speed,country_physics_tech_research_speed,,10.0,default,default,default,no,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
research_speed,building,esc_building_watcher,capital_world,capital_or_empire_unique_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.05,research_speed,all_technology_research_speed,,10.0,default,default,default,no,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
research_speed,building,holding_parasitic_algorithms,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.03,research_speed,all_technology_research_speed,,10.0,default,default,default,yes,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
research_speed,starbase_module,waystation_curator_think_tank,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.05,research_speed,rare_tech_research_speed_mult,,0.0,default,default,default,no,Stellaris vanilla,common\starbase_modules\00_waystation_modules.txt
shipyard_throughput,building,building_mem_woorskyr_ship_foundry,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,-0.1,shipyard|ship_build|shipyard_build,starbase_shipyard_artificial_build_time_mult,,10.0,default,default,default,yes,More Events Mod,common\buildings\mem_scfe_buildings.txt
shipyard_throughput,building,building_private_shipyards,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger,text_or_structural_signal,detected_unvalued,detected_no_formula,0,shipyard|ship_build|shipyard_build,,,10.0,default,default,default,yes,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
shipyard_throughput,building,building_woorskyr_ship_foundry,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,-0.1,shipyard|ship_build|shipyard_build,shipclass_science_ship_build_cost_mult,,10.0,default,default,default,yes,Forgotten Empires 4.4.1,common\buildings\scfe_buildings.txt
shipyard_throughput,starbase_building,adv_assembly_yard,starbase_fleet_scaling,starbase_fleet_scaling,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.85,shipyard|ship_build|shipyard_build,starbase_shipyard_build_speed_mult|starbase_shipyard_capacity_add,,50.0,default,default,default,no,Starbase Extended 3.0,common\starbase_buildings\sbx_3_0_buildings.txt
shipyard_throughput,starbase_building,arkship_irassian_naval_yards,starbase_fleet_scaling,starbase_fleet_scaling,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.5,shipyard|ship_build|shipyard_build,starbase_shipyard_build_speed_mult,,50.0,default,default,default,no,Stellaris vanilla,common\starbase_buildings\00_arkship_colony_buildings.txt
shipyard_throughput,starbase_building,battleship_assembly_yard,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.75,shipyard|ship_build|shipyard_build,shipsize_battleship_build_speed_mult,,0.0,default,default,default,no,Starbase Extended 3.0,common\starbase_buildings\sbx_3_0_buildings.txt
shipyard_throughput,starbase_building,capital_yards,starbase_fleet_scaling,starbase_fleet_scaling,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,shipyard|ship_build|shipyard_build,starbase_shipyard_capacity_add,,50.0,default,default,default,no,Stellaris vanilla,common\starbase_buildings\00_starbase_buildings.txt
shipyard_throughput,starbase_building,drydock,starbase_fleet_scaling,starbase_fleet_scaling,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,3.0,shipyard|ship_build|shipyard_build,starbase_shipyard_capacity_add,,50.0,default,default,default,no,NSC3,common\starbase_buildings\nsc_starbase_buildings.txt
shipyard_throughput,starbase_building,equatorial_shipyard_uplink,starbase_fleet_scaling,starbase_fleet_scaling|starbase_support_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,440.0,shipyard|ship_build|shipyard_build,starbase_shipyard_capacity_add,,60.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\starbase_buildings\giga_starbase_buildings.txt
shipyard_throughput,starbase_building,gpm_precursor_shipyards_uplink,starbase_fleet_scaling,starbase_fleet_scaling|starbase_support_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,9.95,shipyard|ship_build|shipyard_build,starbase_shipyard_build_cost_mult|starbase_shipyard_capacity_add,,60.0,default,default,default,no,Guilli's Planet Modifiers and Features,common\starbase_buildings\gpm_starbase_buildings.txt
shipyard_throughput,starbase_building,growth_chamber,starbase_fleet_scaling,starbase_fleet_scaling,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,shipyard|ship_build|shipyard_build,starbase_shipyard_capacity_add,,50.0,default,default,default,no,Stellaris vanilla,common\starbase_buildings\00_starbase_buildings.txt
shipyard_throughput,starbase_building,hyperstructural_shipyard_uplink,starbase_fleet_scaling,starbase_fleet_scaling|starbase_support_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,91.85,shipyard|ship_build|shipyard_build,starbase_shipyard_build_cost_mult|starbase_shipyard_build_speed_mult|starbase_shipyard_capacity_add,,60.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\starbase_buildings\giga_starbase_buildings.txt
shipyard_throughput,starbase_building,irassian_naval_yards,starbase_fleet_scaling,starbase_fleet_scaling,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.5,shipyard|ship_build|shipyard_build,starbase_shipyard_build_speed_mult,,50.0,default,default,default,no,Stellaris vanilla,common\starbase_buildings\00_starbase_buildings.txt
shipyard_throughput,starbase_building,navy_expert_sector,starbase_fleet_scaling,starbase_fleet_scaling,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,-0.2,shipyard|ship_build|shipyard_build,starbase_shipyard_build_cost_mult,,50.0,default,default,default,no,Starbase Extended 3.0,common\starbase_buildings\sbx_3_0_buildings.txt
shipyard_throughput,starbase_building,planetary_drive_yard_uplink,starbase_fleet_scaling,starbase_fleet_scaling,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2645.25,shipyard|ship_build|shipyard_build,starbase_shipyard_build_cost_mult|starbase_shipyard_build_speed_mult|starbase_shipyard_capacity_add,,50.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\starbase_buildings\giga_starbase_buildings.txt
shipyard_throughput,starbase_building,ring_growth_chamber,starbase_fleet_scaling,starbase_fleet_scaling,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,shipyard|ship_build|shipyard_build,starbase_shipyard_capacity_add,,50.0,default,default,default,no,Stellaris vanilla,common\starbase_buildings\00_orbital_ring_buildings.txt
shipyard_throughput,starbase_building,virtual_shipyard_uplink_building,starbase_fleet_scaling,starbase_fleet_scaling|starbase_support_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,9.5,shipyard|ship_build|shipyard_build,starbase_shipyard_build_cost_mult|starbase_shipyard_capacity_add,,60.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\starbase_buildings\giga_starbase_buildings.txt
shipyard_throughput,starbase_module,arkship_capital_shipyard,starbase_fleet_scaling,starbase_fleet_scaling|starbase_support_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.5,shipyard|ship_build|shipyard_build,starbase_shipyard_build_speed_mult,,60.0,default,default,default,no,Stellaris vanilla,common\starbase_modules\00_arkship_spinal_modules.txt
shipyard_throughput,starbase_module,beastport,starbase_fleet_scaling,starbase_fleet_scaling,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,1.0,shipyard|ship_build|shipyard_build,starbase_shipyard_capacity_add,,50.0,default,default,default,no,Stellaris vanilla,common\starbase_modules\00_starbase_modules.txt
shipyard_throughput,starbase_module,orbital_ring_beastport,starbase_fleet_scaling,starbase_fleet_scaling,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,shipyard|ship_build|shipyard_build,starbase_shipyard_capacity_add,,50.0,default,default,default,no,Stellaris vanilla,common\starbase_modules\00_orbital_ring_modules.txt
shipyard_throughput,starbase_module,orbital_ring_shipyard,starbase_fleet_scaling,starbase_fleet_scaling|starbase_support_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,shipyard|ship_build|shipyard_build,starbase_shipyard_capacity_add,,60.0,default,default,default,no,Stellaris vanilla,common\starbase_modules\00_orbital_ring_modules.txt
shipyard_throughput,starbase_module,shipyard,starbase_fleet_scaling,starbase_fleet_scaling|starbase_support_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,shipyard|ship_build|shipyard_build,starbase_shipyard_capacity_add,,60.0,default,default,default,no,Stellaris vanilla,common\starbase_modules\00_starbase_modules.txt
shipyard_throughput,starbase_module,waystation_repair_bay,starbase_fleet_scaling,starbase_fleet_scaling,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.05,shipyard|ship_build|shipyard_build,starbase_shipyard_build_speed_mult,,50.0,default,default,default,no,Stellaris vanilla,common\starbase_modules\00_waystation_modules.txt
shipyard_throughput,starbase_module,waystation_salvager_workshop,starbase_fleet_scaling,starbase_fleet_scaling,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.05,shipyard|ship_build|shipyard_build,starbase_shipyard_build_speed_mult,,50.0,default,default,default,no,Stellaris vanilla,common\starbase_modules\00_waystation_modules.txt
shipyard_throughput,zone,zone_ark_shipwright,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.015,shipyard|ship_build|shipyard_build,ship_build_speed_from_shipwright,,0.0,default,default,default,no,Stellaris vanilla,common\zones\05_arkship_zones.txt
shipyard_throughput,zone,zone_mem_vazuran_spare_parts_secondary,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,-0.02,shipyard|ship_build|shipyard_build,starbase_shipyard_build_time_mult,,0.0,default,default,default,no,More Events Mod,common\zones\mem_vazuran_zones.txt
shipyard_throughput,zone,zone_mem_vazuran_spare_parts_secondary_ancestors,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,-0.02,shipyard|ship_build|shipyard_build,starbase_shipyard_build_time_mult,,0.0,default,default,default,no,More Events Mod,common\zones\mem_vazuran_zones.txt
stability,building,building_chamber_of_silence,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,5.0,stability,planet_stability_add,,10.0,default,default,no,yes,Stellaris vanilla,common\buildings\23_shroud_buildings.txt
stability,building,building_consciousness_amplifier,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,5.0,stability,planet_stability_add,,10.0,default,default,default,yes,Forgotten Empires 4.4.1,common\buildings\scfe_buildings.txt
stability,building,building_fe_assembly_1,strategic_support,has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,1.0,stability,planet_stability_add,,0.0,yes,yes,default,yes,Stellaris vanilla,common\buildings\13_fallen_empire_buildings.txt
stability,building,building_fe_assembly_2,strategic_support,has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,1.0,stability,planet_stability_add,,0.0,default,no,default,yes,Stellaris vanilla,common\buildings\13_fallen_empire_buildings.txt
stability,building,building_giga_aeternum_megacity_unity,capital_world,capital_or_empire_unique_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.1,stability,planet_stability_mult,,10.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\buildings\giga_aeternum_buildings.txt
stability,building,building_giga_aeternum_psi_halls,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,5.0,stability,planet_stability_add,,10.0,yes,no,default,yes,Gigastructural Engineering & More (4.4),common\buildings\giga_aeternum_buildings.txt
stability,building,building_giga_eawaf_sirens_capital,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,stability,planet_stability_add,,10.0,default,default,default,yes,Gigastructural Engineering & More (4.4),common\buildings\giga_eawaf_buildings.txt
stability,building,building_giga_elysium_trash_heap,strategic_support,cannot_demolish,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.5,stability,planet_stability_add,,0.0,no,no,no,no,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_other_buildings.txt
stability,building,building_giga_matrioshka_brain_uplink_entertainment,capital_world,capital_or_empire_unique_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,stability,planet_stability_add,,10.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\buildings\giga_matrioshka_brain_uplinks.txt
stability,building,building_giga_shroud_conduit,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.5,stability,planet_stability_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt
stability,building,building_hab_capital,habitat_support_center,cannot_demolish|capital_or_empire_unique_candidate|habitat_support_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,1.0,stability,planet_stability_add,,15.0,no,no,no,no,Stellaris vanilla,common\buildings\00_capital_buildings.txt
stability,building,building_hab_major_capital,habitat_support_center,cannot_demolish|capital_or_empire_unique_candidate|habitat_support_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,1.0,stability,planet_stability_add,,15.0,no,no,no,no,Stellaris vanilla,common\buildings\00_capital_buildings.txt
stability,building,building_hab_system_capital,habitat_support_center,cannot_demolish|capital_or_empire_unique_candidate|habitat_support_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,1.0,stability,planet_stability_add,,15.0,no,no,no,no,Stellaris vanilla,common\buildings\00_capital_buildings.txt
stability,building,building_lathe_capital,capital_world,cannot_demolish|capital_or_empire_unique_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,10.0,stability,planet_stability_add,,10.0,no,no,no,no,Stellaris vanilla,common\buildings\20_machine_age_buildings.txt
stability,building,building_lathe_major_capital,capital_world,cannot_demolish|capital_or_empire_unique_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,10.0,stability,planet_stability_add,,10.0,no,no,no,no,Stellaris vanilla,common\buildings\20_machine_age_buildings.txt
stability,building,building_lathe_stabilisator,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,10.0,stability,planet_stability_add,,0.0,default,default,default,no,Stellaris vanilla,common\buildings\20_machine_age_buildings.txt
stability,building,building_lathe_super_capital,capital_world,cannot_demolish|capital_or_empire_unique_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,15.0,stability,planet_stability_add,,10.0,no,no,no,no,Stellaris vanilla,common\buildings\20_machine_age_buildings.txt
stability,building,building_lathe_validator,capital_world,capital_or_empire_unique_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,-10.0,stability,planet_stability_add,,10.0,default,default,default,no,Stellaris vanilla,common\buildings\20_machine_age_buildings.txt
stability,building,building_mem_ancestors_grudge_hoarder_depot,habitat_growth_center,capital_or_empire_unique_candidate|habitat_growth_center|has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,stability,planet_stability_add,,11.25,default,default,default,yes,More Events Mod,common\buildings\mem_ancestors_grudge_buildings.txt
stability,building,building_mem_consciousness_amplifier,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,5.0,stability,planet_stability_add,,10.0,default,default,default,yes,More Events Mod,common\buildings\mem_scfe_buildings.txt
stability,building,building_mem_lost_emperor_ancient_palace,habitat_growth_center,capital_or_empire_unique_candidate|habitat_growth_center|has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,25.0,stability,planet_stability_add,,285.0,yes,no,default,yes,More Events Mod,common\buildings\mem_lost_emperor_buildings.txt
stability,building,building_mp_underground_bunker,strategic_support,has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,5.0,stability,planet_stability_add,,0.0,yes,no,default,yes,More Primitives,common\buildings\mp_primitive_buildings.txt
stability,building,building_order_keep,capital_world,cannot_demolish|capital_or_empire_unique_candidate|has_destroy_trigger|migration_destination,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,5.0,stability,planet_stability_add,,60.0,no,default,no,yes,Stellaris vanilla,common\buildings\02_government_buildings.txt
stability,building,building_psi_corps,strategic_support,has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,stability,planet_stability_add,,0.0,default,default,default,yes,Stellaris vanilla,common\buildings\02_government_buildings.txt
stability,building,building_robot_assembly_complex,strategic_support,has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,stability,planet_stability_add,,0.0,default,no,default,yes,Stellar AI Director,common\buildings\zzzz_staid_07_pop_assembly_buildings.txt
stability,building,building_robot_assembly_plant,strategic_support,has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,stability,planet_stability_add,,0.0,default,default,default,yes,Stellar AI Director,common\buildings\zzzz_staid_07_pop_assembly_buildings.txt
stability,building,building_slave_capital,capital_world,cannot_demolish|capital_or_empire_unique_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,5.0,stability,planet_stability_add,,10.0,no,no,no,no,Stellaris vanilla,common\buildings\00_capital_buildings.txt
stability,building,building_slave_major_capital,capital_world,cannot_demolish|capital_or_empire_unique_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,10.0,stability,planet_stability_add,,10.0,no,no,no,no,Stellaris vanilla,common\buildings\00_capital_buildings.txt
stability,building,gpm_building_core_prison,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,5.0,stability,planet_stability_add,,0.0,default,default,default,no,Guilli's Planet Modifiers and Features,common\buildings\gpm_buildings.txt
stability,starbase_building,administration_computers,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,7.0,stability,planet_stability_add,,0.0,default,default,default,no,Starbase Extended 3.0,common\starbase_buildings\sbx_3_0_buildings.txt
stability,starbase_building,advanced_military_program,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,15.0,stability,planet_stability_add,,0.0,default,default,default,no,Starbase Extended 3.0,common\starbase_buildings\sbx_3_0_buildings.txt
stability,starbase_building,arkship_deep_space_black_site,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,stability,planet_stability_add,,0.0,default,default,default,no,Stellaris vanilla,common\starbase_buildings\00_arkship_colony_buildings.txt
stability,starbase_building,arkship_psi_corps,strategic_support,has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,stability,planet_stability_add,,0.0,default,default,default,yes,Stellaris vanilla,common\starbase_buildings\00_arkship_colony_buildings.txt
stability,starbase_building,arkship_warp_fluctuator,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,1.0,stability,planet_stability_add,,0.0,default,default,default,no,Stellaris vanilla,common\starbase_buildings\00_arkship_colony_buildings.txt
stability,starbase_building,customs_office,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,10.0,stability,planet_stability_add,,0.0,default,default,default,no,NSC3,common\starbase_buildings\nsc_starbase_buildings.txt
stability,starbase_building,deep_space_black_site,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,stability,planet_stability_add,,0.0,default,default,default,no,Stellaris vanilla,common\starbase_buildings\00_starbase_buildings.txt
stability,starbase_building,ground_forces_academy,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,3.0,stability,planet_stability_add,,0.0,default,default,default,no,NSC3,common\starbase_buildings\nsc_starbase_buildings.txt
stability,starbase_building,ring_psi_corps,strategic_support,has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,stability,planet_stability_add,,0.0,default,default,default,yes,Stellaris vanilla,common\starbase_buildings\00_orbital_ring_buildings.txt
stability,starbase_building,tv_network,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,3.0,stability,planet_stability_add,,0.0,default,default,default,no,NSC3,common\starbase_buildings\nsc_starbase_buildings.txt
stability,starbase_building,warp_fluctuator,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,1.0,stability,planet_stability_add,,0.0,default,default,default,no,Stellaris vanilla,common\starbase_buildings\00_starbase_buildings.txt
stability,zone,zone_giga_birch_structure_ops_aiondia,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,10.0,stability,planet_stability_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\zones\giga_birch_zones.txt
starbase_support,building,building_cyberdome,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger|migration_destination,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.25,starbase|shipyard|naval_cap|trade|resettlement|migration,planet_resettlement_unemployed_destination_mult,migration_destination,22.5,default,default,default,yes,Stellaris vanilla,common\buildings\20_machine_age_buildings.txt
starbase_support,building,building_embassy,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,starbase|shipyard|naval_cap|trade|resettlement|migration,has_starbase_building|is_starbase_building_building|starbase,,35.0,default,default,default,yes,Stellaris vanilla,common\buildings\02_government_buildings.txt
starbase_support,building,building_giga_aeternum_megacity_military,capital_world,capital_or_empire_unique_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,200.0,starbase|shipyard|naval_cap|trade|resettlement|migration,country_naval_cap_add,,10.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\buildings\giga_aeternum_buildings.txt
starbase_support,building,building_giga_planetary_shield_generator_2,strategic_support,none,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,starbase|shipyard|naval_cap|trade|resettlement|migration,has_starbase_building|is_starbase_building_building|starbase,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt
starbase_support,building,building_grand_embassy,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,starbase|shipyard|naval_cap|trade|resettlement|migration,has_starbase_building|is_starbase_building_building|starbase,,60.0,default,no,default,yes,Stellaris vanilla,common\buildings\02_government_buildings.txt
