building_id,primary_role,primary_role_score,readiness_phase,gate_reasons,build_plan_candidate,repeatable_candidate,capital_tier_gate,fallback_building_id,fallback_primary_role_score,fallback_reason,readiness_status,prerequisites,potential_allow_gates,potential_allow_gate_atoms,event_flags,unlock_flags,is_upgrade_terminal,upgrade_terminal,upgrade_chain_to_terminal,colony_class,category,winning_mod_name,winning_file
building_giga_eawaf_sirens_capital,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,building_giga_eawaf_sirens_capital,building_giga_eawaf_sirens_capital,generic_planet_or_special,manufacturing,Gigastructural Engineering & More (4.4),common\buildings\giga_eawaf_buildings.txt
building_giga_elysium_host_booster,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential;trigger,,,,yes,building_giga_elysium_host_booster,building_giga_elysium_host_booster,generic_planet_or_special,resource,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_other_buildings.txt
building_giga_elysium_host_capital,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential;trigger,,,,no,building_giga_elysium_host_major_capital,building_giga_elysium_host_capital|building_giga_elysium_host_major_capital,generic_planet_or_special,government,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_capitals.txt
building_giga_elysium_host_hive_capital,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential;trigger,,,,no,building_giga_elysium_host_hive_major_capital,building_giga_elysium_host_hive_capital|building_giga_elysium_host_hive_major_capital,generic_planet_or_special,government,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_capitals.txt
building_giga_elysium_host_hive_jobs,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_giga_elysium_host_hive_jobs,building_giga_elysium_host_hive_jobs,generic_planet_or_special,government,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_other_buildings.txt
building_giga_elysium_host_jobs,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_giga_elysium_host_jobs,building_giga_elysium_host_jobs,generic_planet_or_special,government,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_other_buildings.txt
building_giga_elysium_host_machine_capital,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,no,building_giga_elysium_host_machine_major_capital,building_giga_elysium_host_machine_capital|building_giga_elysium_host_machine_major_capital,generic_planet_or_special,government,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_capitals.txt
building_giga_elysium_host_machine_jobs,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_giga_elysium_host_machine_jobs,building_giga_elysium_host_machine_jobs,generic_planet_or_special,government,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_other_buildings.txt
building_giga_elysium_trash_heap,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential;trigger,,,,yes,building_giga_elysium_trash_heap,building_giga_elysium_trash_heap,generic_planet_or_special,resource,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_other_buildings.txt
building_giga_habitat_zro_harvester,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_giga_habitat_zro_harvester,building_giga_habitat_zro_harvester,habitat,resource,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt
building_giga_katzen_terraformer,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_giga_katzen_terraformer,building_giga_katzen_terraformer,generic_planet_or_special,amenity,Gigastructural Engineering & More (4.4),common\buildings\giga_flusion_buildings.txt
building_giga_matrioshka_brain_uplink_hell,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_elysium_host_booster,0.0,same_role_available_before_target_unlock,fallback_available,,trigger,,,,yes,building_giga_matrioshka_brain_uplink_hell,building_giga_matrioshka_brain_uplink_hell,generic_planet_or_special,,Gigastructural Engineering & More (4.4),common\buildings\giga_matrioshka_brain_uplinks.txt
building_giga_matrioshka_brain_uplink_robot,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential;trigger,,,,yes,building_giga_matrioshka_brain_uplink_robot,building_giga_matrioshka_brain_uplink_robot,generic_planet_or_special,,Gigastructural Engineering & More (4.4),common\buildings\giga_matrioshka_brain_uplinks.txt
building_giga_matrioshka_brain_uplink_training,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_giga_matrioshka_brain_uplink_training,building_giga_matrioshka_brain_uplink_training,generic_planet_or_special,,Gigastructural Engineering & More (4.4),common\buildings\giga_matrioshka_brain_uplinks.txt
building_giga_siegfried_global_bunker,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow,,,,yes,building_giga_siegfried_global_bunker,building_giga_siegfried_global_bunker,generic_planet_or_special,army,Gigastructural Engineering & More (4.4),common\buildings\giga_flusion_buildings.txt
building_glacio_foundry,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_glacio_foundry,building_glacio_foundry,generic_planet_or_special,manufacturing,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_glacio_mine,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_glacio_mine,building_glacio_mine,generic_planet_or_special,resource,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_glacio_resort,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_glacio_resort,building_glacio_resort,resort_world,trade,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_hab_fe_capital,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_hab_fe_capital,building_hab_fe_capital,habitat,government,Stellaris vanilla,common\buildings\13_fallen_empire_buildings.txt
building_hive_transcendental_retreat,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;potential;trigger,,,,yes,building_hive_transcendental_retreat,building_hive_transcendental_retreat,generic_planet_or_special,pop_assembly,Stellaris vanilla,common\buildings\20_machine_age_buildings.txt
building_hive_warren,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,no,building_expanded_warren,building_hive_warren|building_expanded_warren,generic_planet_or_special,amenity,Stellaris vanilla,common\buildings\07_amenity_buildings.txt
building_iceberg_farm,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_iceberg_farm,building_iceberg_farm,generic_planet_or_special,resource,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_iceberg_foundry,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_iceberg_foundry,building_iceberg_foundry,generic_planet_or_special,manufacturing,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_imperial_capital,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;potential;trigger,5000;>=;sapient_pop_amount,,,yes,building_imperial_capital,building_imperial_capital,generic_planet_or_special,government,Stellaris vanilla,common\buildings\00_capital_buildings.txt
building_karst_grid,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_karst_grid,building_karst_grid,generic_planet_or_special,resource,Planetary Diversity,common\buildings\pd_uncommon_buildings.txt
building_karst_mine,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_karst_mine,building_karst_mine,generic_planet_or_special,resource,Planetary Diversity,common\buildings\pd_uncommon_buildings.txt
building_lanthanide_guild,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_lanthanide_guild,building_lanthanide_guild,generic_planet_or_special,manufacturing,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_lanthanide_mine,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_lanthanide_mine,building_lanthanide_mine,generic_planet_or_special,resource,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_lathe_capital,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,no,building_lathe_super_capital,building_lathe_capital|building_lathe_major_capital|building_lathe_super_capital,generic_planet_or_special,government,Stellaris vanilla,common\buildings\20_machine_age_buildings.txt
building_lathe_major_capital,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,no,building_lathe_super_capital,building_lathe_major_capital|building_lathe_super_capital,generic_planet_or_special,government,Stellaris vanilla,common\buildings\20_machine_age_buildings.txt
building_lathe_reactor,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_lathe_reactor,building_lathe_reactor,generic_planet_or_special,resource,Stellaris vanilla,common\buildings\20_machine_age_buildings.txt
building_lathe_stabilisator,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_lathe_stabilisator,building_lathe_stabilisator,generic_planet_or_special,government,Stellaris vanilla,common\buildings\20_machine_age_buildings.txt
building_lathe_super_capital,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_lathe_super_capital,building_lathe_super_capital,generic_planet_or_special,government,Stellaris vanilla,common\buildings\20_machine_age_buildings.txt
building_lichen_farm,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_lichen_farm,building_lichen_farm,generic_planet_or_special,resource,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_lichen_grid,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_lichen_grid,building_lichen_grid,generic_planet_or_special,resource,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_lifecrypt_1,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential;trigger,,,,no,building_lifecrypt_3,building_lifecrypt_1|building_lifecrypt_2|building_lifecrypt_3,generic_planet_or_special,unity,Stellaris vanilla,common\buildings\23_shroud_buildings.txt
building_lifecrypt_2,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential;trigger,,,,no,building_lifecrypt_3,building_lifecrypt_2|building_lifecrypt_3,generic_planet_or_special,unity,Stellaris vanilla,common\buildings\23_shroud_buildings.txt
building_lifecrypt_3,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential;trigger,,,,yes,building_lifecrypt_3,building_lifecrypt_3,generic_planet_or_special,unity,Stellaris vanilla,common\buildings\23_shroud_buildings.txt
building_lifecrypt_corporate_1,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential;trigger,,,,no,building_lifecrypt_corporate_3,building_lifecrypt_corporate_1|building_lifecrypt_corporate_2|building_lifecrypt_corporate_3,generic_planet_or_special,unity,Stellaris vanilla,common\buildings\23_shroud_buildings.txt
building_lifecrypt_corporate_2,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential;trigger,,,,no,building_lifecrypt_corporate_3,building_lifecrypt_corporate_2|building_lifecrypt_corporate_3,generic_planet_or_special,unity,Stellaris vanilla,common\buildings\23_shroud_buildings.txt
building_lifecrypt_corporate_3,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential;trigger,,,,yes,building_lifecrypt_corporate_3,building_lifecrypt_corporate_3,generic_planet_or_special,unity,Stellaris vanilla,common\buildings\23_shroud_buildings.txt
building_lifecrypt_hive_mind_1,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,no,building_lifecrypt_hive_mind_3,building_lifecrypt_hive_mind_1|building_lifecrypt_hive_mind_2|building_lifecrypt_hive_mind_3,generic_planet_or_special,unity,Stellaris vanilla,common\buildings\23_shroud_buildings.txt
building_lifecrypt_hive_mind_2,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,no,building_lifecrypt_hive_mind_3,building_lifecrypt_hive_mind_2|building_lifecrypt_hive_mind_3,generic_planet_or_special,unity,Stellaris vanilla,common\buildings\23_shroud_buildings.txt
building_lifecrypt_hive_mind_3,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_lifecrypt_hive_mind_3,building_lifecrypt_hive_mind_3,generic_planet_or_special,unity,Stellaris vanilla,common\buildings\23_shroud_buildings.txt
building_lifecrypt_machine_1,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,no,building_lifecrypt_machine_3,building_lifecrypt_machine_1|building_lifecrypt_machine_2|building_lifecrypt_machine_3,generic_planet_or_special,unity,Stellaris vanilla,common\buildings\23_shroud_buildings.txt
building_lifecrypt_machine_2,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,no,building_lifecrypt_machine_3,building_lifecrypt_machine_2|building_lifecrypt_machine_3,generic_planet_or_special,unity,Stellaris vanilla,common\buildings\23_shroud_buildings.txt
building_lifecrypt_machine_3,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_lifecrypt_machine_3,building_lifecrypt_machine_3,generic_planet_or_special,unity,Stellaris vanilla,common\buildings\23_shroud_buildings.txt
building_low_tech_capital,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,no,building_imperial_capital,building_low_tech_capital|building_capital|building_major_capital|building_system_capital|building_imperial_capital,generic_planet_or_special,government,Stellaris vanilla,common\buildings\16_first_contact_buildings.txt
building_machine_assembly_plant,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,no,building_machine_assembly_complex,building_machine_assembly_plant|building_machine_assembly_complex,generic_planet_or_special,pop_assembly,Stellaris vanilla,common\buildings\01_pop_assembly_buildings.txt
building_maintenance_depot,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_maintenance_depot,building_maintenance_depot,generic_planet_or_special,trade,Stellaris vanilla,common\buildings\06_trade_buildings.txt
building_massive_growth_2,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow,,,,no,building_massive_growth_4,building_massive_growth_2|building_massive_growth_3|building_massive_growth_4,generic_planet_or_special,resource,Stellaris vanilla,common\buildings\21_wilderness_buildings.txt
building_megalfora_grid,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_megalfora_grid,building_megalfora_grid,generic_planet_or_special,resource,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_megalfora_mine,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_megalfora_mine,building_megalfora_mine,generic_planet_or_special,resource,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_mem_ancestors_grudge_dranir_spacelife_ruined,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,trigger,,,,yes,building_mem_ancestors_grudge_dranir_spacelife_ruined,building_mem_ancestors_grudge_dranir_spacelife_ruined,generic_planet_or_special,resource,More Events Mod,common\buildings\mem_ancestors_grudge_buildings.txt
building_mem_ancestors_grudge_forge_1,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;trigger,,,,no,building_mem_ancestors_grudge_forge_4,building_mem_ancestors_grudge_forge_1|building_mem_ancestors_grudge_forge_2|building_mem_ancestors_grudge_forge_3|building_mem_ancestors_grudge_forge_4,generic_planet_or_special,resource,More Events Mod,common\buildings\mem_ancestors_grudge_buildings.txt
building_mem_ancestors_grudge_forge_2,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;trigger,,,,no,building_mem_ancestors_grudge_forge_4,building_mem_ancestors_grudge_forge_2|building_mem_ancestors_grudge_forge_3|building_mem_ancestors_grudge_forge_4,generic_planet_or_special,resource,More Events Mod,common\buildings\mem_ancestors_grudge_buildings.txt
building_mem_ancestors_grudge_forge_3,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;trigger,,,,no,building_mem_ancestors_grudge_forge_4,building_mem_ancestors_grudge_forge_3|building_mem_ancestors_grudge_forge_4,generic_planet_or_special,resource,More Events Mod,common\buildings\mem_ancestors_grudge_buildings.txt
building_mem_mortis_psionic,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_mem_mortis_psionic,building_mem_mortis_psionic,generic_planet_or_special,government,More Events Mod,common\buildings\mem_buildings.txt
building_mem_mortis_synth,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_mem_mortis_synth,building_mem_mortis_synth,generic_planet_or_special,pop_assembly,More Events Mod,common\buildings\mem_buildings.txt
building_mem_vazuran_core_forge,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,building_mem_vazuran_core_forge,building_mem_vazuran_core_forge,generic_planet_or_special,manufacturing,More Events Mod,common\buildings\mem_vazuran_buildings.txt
building_mem_vazuran_worker_exploiter,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;potential;trigger,,,,yes,building_mem_vazuran_worker_exploiter,building_mem_vazuran_worker_exploiter,generic_planet_or_special,resource,More Events Mod,common\buildings\mem_vazuran_buildings.txt
building_military_contractors,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential;trigger,,,,yes,building_military_contractors,building_military_contractors,generic_planet_or_special,army,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
building_mp_primitive_lowgravity_buildings,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_mp_primitive_lowgravity_buildings,building_mp_primitive_lowgravity_buildings,generic_planet_or_special,amenity,More Primitives,common\buildings\mp_primitive_buildings.txt
building_mp_primitive_ministry_of_security_f,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_mp_primitive_ministry_of_security_f,building_mp_primitive_ministry_of_security_f,generic_planet_or_special,army,More Primitives,common\buildings\mp_primitive_buildings.txt
building_mp_primitive_ministry_of_security_s,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_mp_primitive_ministry_of_security_s,building_mp_primitive_ministry_of_security_s,generic_planet_or_special,army,More Primitives,common\buildings\mp_primitive_buildings.txt
building_nanolab_1,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;potential;trigger,,,,no,building_nanolab_2,building_nanolab_1|building_nanolab_2,generic_planet_or_special,research,Stellaris vanilla,common\buildings\20_machine_age_buildings.txt
building_noble_estates,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,building_noble_estates,building_noble_estates,generic_planet_or_special,government,Stellaris vanilla,common\buildings\02_government_buildings.txt
building_overseer_homes,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_overseer_homes,building_overseer_homes,generic_planet_or_special,amenity,Stellaris vanilla,common\buildings\07_amenity_buildings.txt
building_paragon_memory_vaults,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;potential;trigger,,,,yes,building_paragon_memory_vaults,building_paragon_memory_vaults,generic_planet_or_special,unity,Stellaris vanilla,common\buildings\17_paragon_buildings.txt
building_pd_planet_infester_1,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,no,building_pd_planet_infester_3,building_pd_planet_infester_1|building_pd_planet_infester_2|building_pd_planet_infester_3,generic_planet_or_special,government,Planetary Diversity,common\buildings\pd_planetary_infesters_buildings.txt
building_pd_planet_infester_2,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow,,,,no,building_pd_planet_infester_3,building_pd_planet_infester_2|building_pd_planet_infester_3,generic_planet_or_special,government,Planetary Diversity,common\buildings\pd_planetary_infesters_buildings.txt
building_pd_planet_infester_3,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;trigger,,,,yes,building_pd_planet_infester_3,building_pd_planet_infester_3,generic_planet_or_special,government,Planetary Diversity,common\buildings\pd_planetary_infesters_buildings.txt
building_pd_sinkhole_guild,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_pd_sinkhole_guild,building_pd_sinkhole_guild,generic_planet_or_special,manufacturing,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_pd_sinkhole_mine,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_pd_sinkhole_mine,building_pd_sinkhole_mine,generic_planet_or_special,resource,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_petrified_guild,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_petrified_guild,building_petrified_guild,generic_planet_or_special,manufacturing,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_petrified_mine,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_petrified_mine,building_petrified_mine,generic_planet_or_special,resource,Planetary Diversity,common\buildings\pd_rare_buildings.txt
