surface,folder,merge_model,load_position,game_registry_id,steam_id,display_name,source_kind,root,folder_exists,file_count,object_count,ai_weight_object_count,parse_error_count
colony_types,colony_types,last_definition_wins_by_object_id,87,mod/ugc_3354855440.mod,3354855440,Unique Systems Guaranteed,enabled_mod,c:\steam\steamapps\workshop\content\281990\3354855440,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,87,mod/ugc_3354855440.mod,3354855440,Unique Systems Guaranteed,enabled_mod,c:\steam\steamapps\workshop\content\281990\3354855440,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,87,mod/ugc_3354855440.mod,3354855440,Unique Systems Guaranteed,enabled_mod,c:\steam\steamapps\workshop\content\281990\3354855440,no,0,0,0,0
on_actions,on_actions,additive_object_merge,87,mod/ugc_3354855440.mod,3354855440,Unique Systems Guaranteed,enabled_mod,c:\steam\steamapps\workshop\content\281990\3354855440,no,0,0,0,0
megastructures,megastructures,last_definition_wins_by_object_id,87,mod/ugc_3354855440.mod,3354855440,Unique Systems Guaranteed,enabled_mod,c:\steam\steamapps\workshop\content\281990\3354855440,no,0,0,0,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,87,mod/ugc_3354855440.mod,3354855440,Unique Systems Guaranteed,enabled_mod,c:\steam\steamapps\workshop\content\281990\3354855440,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,87,mod/ugc_3354855440.mod,3354855440,Unique Systems Guaranteed,enabled_mod,c:\steam\steamapps\workshop\content\281990\3354855440,no,0,0,0,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,87,mod/ugc_3354855440.mod,3354855440,Unique Systems Guaranteed,enabled_mod,c:\steam\steamapps\workshop\content\281990\3354855440,no,0,0,0,0
section_templates,section_templates,last_definition_wins_by_section_key,87,mod/ugc_3354855440.mod,3354855440,Unique Systems Guaranteed,enabled_mod,c:\steam\steamapps\workshop\content\281990\3354855440,no,0,0,0,0
component_templates,component_templates,last_definition_wins_by_object_id,87,mod/ugc_3354855440.mod,3354855440,Unique Systems Guaranteed,enabled_mod,c:\steam\steamapps\workshop\content\281990\3354855440,no,0,0,0,0
component_sets,component_sets,last_definition_wins_by_object_id,87,mod/ugc_3354855440.mod,3354855440,Unique Systems Guaranteed,enabled_mod,c:\steam\steamapps\workshop\content\281990\3354855440,no,0,0,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,87,mod/ugc_3354855440.mod,3354855440,Unique Systems Guaranteed,enabled_mod,c:\steam\steamapps\workshop\content\281990\3354855440,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,87,mod/ugc_3354855440.mod,3354855440,Unique Systems Guaranteed,enabled_mod,c:\steam\steamapps\workshop\content\281990\3354855440,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,87,mod/ugc_3354855440.mod,3354855440,Unique Systems Guaranteed,enabled_mod,c:\steam\steamapps\workshop\content\281990\3354855440,no,0,0,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,87,mod/ugc_3354855440.mod,3354855440,Unique Systems Guaranteed,enabled_mod,c:\steam\steamapps\workshop\content\281990\3354855440,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,88,mod/ugc_1286356239.mod,1286356239,Planet Raider,enabled_mod,c:\steam\steamapps\workshop\content\281990\1286356239,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,88,mod/ugc_1286356239.mod,1286356239,Planet Raider,enabled_mod,c:\steam\steamapps\workshop\content\281990\1286356239,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,88,mod/ugc_1286356239.mod,1286356239,Planet Raider,enabled_mod,c:\steam\steamapps\workshop\content\281990\1286356239,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,88,mod/ugc_1286356239.mod,1286356239,Planet Raider,enabled_mod,c:\steam\steamapps\workshop\content\281990\1286356239,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,88,mod/ugc_1286356239.mod,1286356239,Planet Raider,enabled_mod,c:\steam\steamapps\workshop\content\281990\1286356239,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,88,mod/ugc_1286356239.mod,1286356239,Planet Raider,enabled_mod,c:\steam\steamapps\workshop\content\281990\1286356239,no,0,0,0,0
on_actions,on_actions,additive_object_merge,88,mod/ugc_1286356239.mod,1286356239,Planet Raider,enabled_mod,c:\steam\steamapps\workshop\content\281990\1286356239,yes,1,4,0,0
megastructures,megastructures,last_definition_wins_by_object_id,88,mod/ugc_1286356239.mod,1286356239,Planet Raider,enabled_mod,c:\steam\steamapps\workshop\content\281990\1286356239,no,0,0,0,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,88,mod/ugc_1286356239.mod,1286356239,Planet Raider,enabled_mod,c:\steam\steamapps\workshop\content\281990\1286356239,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,88,mod/ugc_1286356239.mod,1286356239,Planet Raider,enabled_mod,c:\steam\steamapps\workshop\content\281990\1286356239,no,0,0,0,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,88,mod/ugc_1286356239.mod,1286356239,Planet Raider,enabled_mod,c:\steam\steamapps\workshop\content\281990\1286356239,no,0,0,0,0
section_templates,section_templates,last_definition_wins_by_section_key,88,mod/ugc_1286356239.mod,1286356239,Planet Raider,enabled_mod,c:\steam\steamapps\workshop\content\281990\1286356239,no,0,0,0,0
component_templates,component_templates,last_definition_wins_by_object_id,88,mod/ugc_1286356239.mod,1286356239,Planet Raider,enabled_mod,c:\steam\steamapps\workshop\content\281990\1286356239,no,0,0,0,0
component_sets,component_sets,last_definition_wins_by_object_id,88,mod/ugc_1286356239.mod,1286356239,Planet Raider,enabled_mod,c:\steam\steamapps\workshop\content\281990\1286356239,no,0,0,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,88,mod/ugc_1286356239.mod,1286356239,Planet Raider,enabled_mod,c:\steam\steamapps\workshop\content\281990\1286356239,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,88,mod/ugc_1286356239.mod,1286356239,Planet Raider,enabled_mod,c:\steam\steamapps\workshop\content\281990\1286356239,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,88,mod/ugc_1286356239.mod,1286356239,Planet Raider,enabled_mod,c:\steam\steamapps\workshop\content\281990\1286356239,no,0,0,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,88,mod/ugc_1286356239.mod,1286356239,Planet Raider,enabled_mod,c:\steam\steamapps\workshop\content\281990\1286356239,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,89,mod/ugc_3270451562.mod,3270451562,Fleet Formation Mod - No Trails,enabled_mod,c:\steam\steamapps\workshop\content\281990\3270451562,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,89,mod/ugc_3270451562.mod,3270451562,Fleet Formation Mod - No Trails,enabled_mod,c:\steam\steamapps\workshop\content\281990\3270451562,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,89,mod/ugc_3270451562.mod,3270451562,Fleet Formation Mod - No Trails,enabled_mod,c:\steam\steamapps\workshop\content\281990\3270451562,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,89,mod/ugc_3270451562.mod,3270451562,Fleet Formation Mod - No Trails,enabled_mod,c:\steam\steamapps\workshop\content\281990\3270451562,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,89,mod/ugc_3270451562.mod,3270451562,Fleet Formation Mod - No Trails,enabled_mod,c:\steam\steamapps\workshop\content\281990\3270451562,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,89,mod/ugc_3270451562.mod,3270451562,Fleet Formation Mod - No Trails,enabled_mod,c:\steam\steamapps\workshop\content\281990\3270451562,no,0,0,0,0
on_actions,on_actions,additive_object_merge,89,mod/ugc_3270451562.mod,3270451562,Fleet Formation Mod - No Trails,enabled_mod,c:\steam\steamapps\workshop\content\281990\3270451562,no,0,0,0,0
megastructures,megastructures,last_definition_wins_by_object_id,89,mod/ugc_3270451562.mod,3270451562,Fleet Formation Mod - No Trails,enabled_mod,c:\steam\steamapps\workshop\content\281990\3270451562,no,0,0,0,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,89,mod/ugc_3270451562.mod,3270451562,Fleet Formation Mod - No Trails,enabled_mod,c:\steam\steamapps\workshop\content\281990\3270451562,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,89,mod/ugc_3270451562.mod,3270451562,Fleet Formation Mod - No Trails,enabled_mod,c:\steam\steamapps\workshop\content\281990\3270451562,no,0,0,0,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,89,mod/ugc_3270451562.mod,3270451562,Fleet Formation Mod - No Trails,enabled_mod,c:\steam\steamapps\workshop\content\281990\3270451562,no,0,0,0,0
section_templates,section_templates,last_definition_wins_by_section_key,89,mod/ugc_3270451562.mod,3270451562,Fleet Formation Mod - No Trails,enabled_mod,c:\steam\steamapps\workshop\content\281990\3270451562,no,0,0,0,0
component_templates,component_templates,last_definition_wins_by_object_id,89,mod/ugc_3270451562.mod,3270451562,Fleet Formation Mod - No Trails,enabled_mod,c:\steam\steamapps\workshop\content\281990\3270451562,no,0,0,0,0
component_sets,component_sets,last_definition_wins_by_object_id,89,mod/ugc_3270451562.mod,3270451562,Fleet Formation Mod - No Trails,enabled_mod,c:\steam\steamapps\workshop\content\281990\3270451562,no,0,0,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,89,mod/ugc_3270451562.mod,3270451562,Fleet Formation Mod - No Trails,enabled_mod,c:\steam\steamapps\workshop\content\281990\3270451562,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,89,mod/ugc_3270451562.mod,3270451562,Fleet Formation Mod - No Trails,enabled_mod,c:\steam\steamapps\workshop\content\281990\3270451562,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,89,mod/ugc_3270451562.mod,3270451562,Fleet Formation Mod - No Trails,enabled_mod,c:\steam\steamapps\workshop\content\281990\3270451562,no,0,0,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,89,mod/ugc_3270451562.mod,3270451562,Fleet Formation Mod - No Trails,enabled_mod,c:\steam\steamapps\workshop\content\281990\3270451562,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,90,mod/ugc_3072726361.mod,3072726361,Kleom's Colorful Ships,enabled_mod,c:\steam\steamapps\workshop\content\281990\3072726361,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,90,mod/ugc_3072726361.mod,3072726361,Kleom's Colorful Ships,enabled_mod,c:\steam\steamapps\workshop\content\281990\3072726361,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,90,mod/ugc_3072726361.mod,3072726361,Kleom's Colorful Ships,enabled_mod,c:\steam\steamapps\workshop\content\281990\3072726361,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,90,mod/ugc_3072726361.mod,3072726361,Kleom's Colorful Ships,enabled_mod,c:\steam\steamapps\workshop\content\281990\3072726361,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,90,mod/ugc_3072726361.mod,3072726361,Kleom's Colorful Ships,enabled_mod,c:\steam\steamapps\workshop\content\281990\3072726361,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,90,mod/ugc_3072726361.mod,3072726361,Kleom's Colorful Ships,enabled_mod,c:\steam\steamapps\workshop\content\281990\3072726361,no,0,0,0,0
on_actions,on_actions,additive_object_merge,90,mod/ugc_3072726361.mod,3072726361,Kleom's Colorful Ships,enabled_mod,c:\steam\steamapps\workshop\content\281990\3072726361,no,0,0,0,0
megastructures,megastructures,last_definition_wins_by_object_id,90,mod/ugc_3072726361.mod,3072726361,Kleom's Colorful Ships,enabled_mod,c:\steam\steamapps\workshop\content\281990\3072726361,no,0,0,0,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,90,mod/ugc_3072726361.mod,3072726361,Kleom's Colorful Ships,enabled_mod,c:\steam\steamapps\workshop\content\281990\3072726361,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,90,mod/ugc_3072726361.mod,3072726361,Kleom's Colorful Ships,enabled_mod,c:\steam\steamapps\workshop\content\281990\3072726361,no,0,0,0,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,90,mod/ugc_3072726361.mod,3072726361,Kleom's Colorful Ships,enabled_mod,c:\steam\steamapps\workshop\content\281990\3072726361,no,0,0,0,0
section_templates,section_templates,last_definition_wins_by_section_key,90,mod/ugc_3072726361.mod,3072726361,Kleom's Colorful Ships,enabled_mod,c:\steam\steamapps\workshop\content\281990\3072726361,no,0,0,0,0
component_templates,component_templates,last_definition_wins_by_object_id,90,mod/ugc_3072726361.mod,3072726361,Kleom's Colorful Ships,enabled_mod,c:\steam\steamapps\workshop\content\281990\3072726361,no,0,0,0,0
component_sets,component_sets,last_definition_wins_by_object_id,90,mod/ugc_3072726361.mod,3072726361,Kleom's Colorful Ships,enabled_mod,c:\steam\steamapps\workshop\content\281990\3072726361,no,0,0,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,90,mod/ugc_3072726361.mod,3072726361,Kleom's Colorful Ships,enabled_mod,c:\steam\steamapps\workshop\content\281990\3072726361,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,90,mod/ugc_3072726361.mod,3072726361,Kleom's Colorful Ships,enabled_mod,c:\steam\steamapps\workshop\content\281990\3072726361,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,90,mod/ugc_3072726361.mod,3072726361,Kleom's Colorful Ships,enabled_mod,c:\steam\steamapps\workshop\content\281990\3072726361,no,0,0,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,90,mod/ugc_3072726361.mod,3072726361,Kleom's Colorful Ships,enabled_mod,c:\steam\steamapps\workshop\content\281990\3072726361,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,91,mod/ugc_2816035124.mod,2816035124,Wormhole Jump Gates,enabled_mod,c:\steam\steamapps\workshop\content\281990\2816035124,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,91,mod/ugc_2816035124.mod,2816035124,Wormhole Jump Gates,enabled_mod,c:\steam\steamapps\workshop\content\281990\2816035124,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,91,mod/ugc_2816035124.mod,2816035124,Wormhole Jump Gates,enabled_mod,c:\steam\steamapps\workshop\content\281990\2816035124,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,91,mod/ugc_2816035124.mod,2816035124,Wormhole Jump Gates,enabled_mod,c:\steam\steamapps\workshop\content\281990\2816035124,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,91,mod/ugc_2816035124.mod,2816035124,Wormhole Jump Gates,enabled_mod,c:\steam\steamapps\workshop\content\281990\2816035124,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,91,mod/ugc_2816035124.mod,2816035124,Wormhole Jump Gates,enabled_mod,c:\steam\steamapps\workshop\content\281990\2816035124,no,0,0,0,0
on_actions,on_actions,additive_object_merge,91,mod/ugc_2816035124.mod,2816035124,Wormhole Jump Gates,enabled_mod,c:\steam\steamapps\workshop\content\281990\2816035124,no,0,0,0,0
megastructures,megastructures,last_definition_wins_by_object_id,91,mod/ugc_2816035124.mod,2816035124,Wormhole Jump Gates,enabled_mod,c:\steam\steamapps\workshop\content\281990\2816035124,no,0,0,0,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,91,mod/ugc_2816035124.mod,2816035124,Wormhole Jump Gates,enabled_mod,c:\steam\steamapps\workshop\content\281990\2816035124,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,91,mod/ugc_2816035124.mod,2816035124,Wormhole Jump Gates,enabled_mod,c:\steam\steamapps\workshop\content\281990\2816035124,no,0,0,0,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,91,mod/ugc_2816035124.mod,2816035124,Wormhole Jump Gates,enabled_mod,c:\steam\steamapps\workshop\content\281990\2816035124,no,0,0,0,0
section_templates,section_templates,last_definition_wins_by_section_key,91,mod/ugc_2816035124.mod,2816035124,Wormhole Jump Gates,enabled_mod,c:\steam\steamapps\workshop\content\281990\2816035124,no,0,0,0,0
component_templates,component_templates,last_definition_wins_by_object_id,91,mod/ugc_2816035124.mod,2816035124,Wormhole Jump Gates,enabled_mod,c:\steam\steamapps\workshop\content\281990\2816035124,no,0,0,0,0
component_sets,component_sets,last_definition_wins_by_object_id,91,mod/ugc_2816035124.mod,2816035124,Wormhole Jump Gates,enabled_mod,c:\steam\steamapps\workshop\content\281990\2816035124,no,0,0,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,91,mod/ugc_2816035124.mod,2816035124,Wormhole Jump Gates,enabled_mod,c:\steam\steamapps\workshop\content\281990\2816035124,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,91,mod/ugc_2816035124.mod,2816035124,Wormhole Jump Gates,enabled_mod,c:\steam\steamapps\workshop\content\281990\2816035124,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,91,mod/ugc_2816035124.mod,2816035124,Wormhole Jump Gates,enabled_mod,c:\steam\steamapps\workshop\content\281990\2816035124,no,0,0,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,91,mod/ugc_2816035124.mod,2816035124,Wormhole Jump Gates,enabled_mod,c:\steam\steamapps\workshop\content\281990\2816035124,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,92,mod/ugc_3674156622.mod,3674156622,4x Reduced MIA,enabled_mod,c:\steam\steamapps\workshop\content\281990\3674156622,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,92,mod/ugc_3674156622.mod,3674156622,4x Reduced MIA,enabled_mod,c:\steam\steamapps\workshop\content\281990\3674156622,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,92,mod/ugc_3674156622.mod,3674156622,4x Reduced MIA,enabled_mod,c:\steam\steamapps\workshop\content\281990\3674156622,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,92,mod/ugc_3674156622.mod,3674156622,4x Reduced MIA,enabled_mod,c:\steam\steamapps\workshop\content\281990\3674156622,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,92,mod/ugc_3674156622.mod,3674156622,4x Reduced MIA,enabled_mod,c:\steam\steamapps\workshop\content\281990\3674156622,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,92,mod/ugc_3674156622.mod,3674156622,4x Reduced MIA,enabled_mod,c:\steam\steamapps\workshop\content\281990\3674156622,no,0,0,0,0
on_actions,on_actions,additive_object_merge,92,mod/ugc_3674156622.mod,3674156622,4x Reduced MIA,enabled_mod,c:\steam\steamapps\workshop\content\281990\3674156622,no,0,0,0,0
megastructures,megastructures,last_definition_wins_by_object_id,92,mod/ugc_3674156622.mod,3674156622,4x Reduced MIA,enabled_mod,c:\steam\steamapps\workshop\content\281990\3674156622,no,0,0,0,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,92,mod/ugc_3674156622.mod,3674156622,4x Reduced MIA,enabled_mod,c:\steam\steamapps\workshop\content\281990\3674156622,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,92,mod/ugc_3674156622.mod,3674156622,4x Reduced MIA,enabled_mod,c:\steam\steamapps\workshop\content\281990\3674156622,no,0,0,0,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,92,mod/ugc_3674156622.mod,3674156622,4x Reduced MIA,enabled_mod,c:\steam\steamapps\workshop\content\281990\3674156622,no,0,0,0,0
section_templates,section_templates,last_definition_wins_by_section_key,92,mod/ugc_3674156622.mod,3674156622,4x Reduced MIA,enabled_mod,c:\steam\steamapps\workshop\content\281990\3674156622,no,0,0,0,0
component_templates,component_templates,last_definition_wins_by_object_id,92,mod/ugc_3674156622.mod,3674156622,4x Reduced MIA,enabled_mod,c:\steam\steamapps\workshop\content\281990\3674156622,no,0,0,0,0
component_sets,component_sets,last_definition_wins_by_object_id,92,mod/ugc_3674156622.mod,3674156622,4x Reduced MIA,enabled_mod,c:\steam\steamapps\workshop\content\281990\3674156622,no,0,0,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,92,mod/ugc_3674156622.mod,3674156622,4x Reduced MIA,enabled_mod,c:\steam\steamapps\workshop\content\281990\3674156622,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,92,mod/ugc_3674156622.mod,3674156622,4x Reduced MIA,enabled_mod,c:\steam\steamapps\workshop\content\281990\3674156622,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,92,mod/ugc_3674156622.mod,3674156622,4x Reduced MIA,enabled_mod,c:\steam\steamapps\workshop\content\281990\3674156622,no,0,0,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,92,mod/ugc_3674156622.mod,3674156622,4x Reduced MIA,enabled_mod,c:\steam\steamapps\workshop\content\281990\3674156622,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,93,mod/ugc_2592505015.mod,2592505015,Reduce Truce To Only 3 Year 3.12,enabled_mod,c:\steam\steamapps\workshop\content\281990\2592505015,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,93,mod/ugc_2592505015.mod,2592505015,Reduce Truce To Only 3 Year 3.12,enabled_mod,c:\steam\steamapps\workshop\content\281990\2592505015,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,93,mod/ugc_2592505015.mod,2592505015,Reduce Truce To Only 3 Year 3.12,enabled_mod,c:\steam\steamapps\workshop\content\281990\2592505015,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,93,mod/ugc_2592505015.mod,2592505015,Reduce Truce To Only 3 Year 3.12,enabled_mod,c:\steam\steamapps\workshop\content\281990\2592505015,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,93,mod/ugc_2592505015.mod,2592505015,Reduce Truce To Only 3 Year 3.12,enabled_mod,c:\steam\steamapps\workshop\content\281990\2592505015,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,93,mod/ugc_2592505015.mod,2592505015,Reduce Truce To Only 3 Year 3.12,enabled_mod,c:\steam\steamapps\workshop\content\281990\2592505015,no,0,0,0,0
on_actions,on_actions,additive_object_merge,93,mod/ugc_2592505015.mod,2592505015,Reduce Truce To Only 3 Year 3.12,enabled_mod,c:\steam\steamapps\workshop\content\281990\2592505015,no,0,0,0,0
megastructures,megastructures,last_definition_wins_by_object_id,93,mod/ugc_2592505015.mod,2592505015,Reduce Truce To Only 3 Year 3.12,enabled_mod,c:\steam\steamapps\workshop\content\281990\2592505015,no,0,0,0,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,93,mod/ugc_2592505015.mod,2592505015,Reduce Truce To Only 3 Year 3.12,enabled_mod,c:\steam\steamapps\workshop\content\281990\2592505015,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,93,mod/ugc_2592505015.mod,2592505015,Reduce Truce To Only 3 Year 3.12,enabled_mod,c:\steam\steamapps\workshop\content\281990\2592505015,no,0,0,0,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,93,mod/ugc_2592505015.mod,2592505015,Reduce Truce To Only 3 Year 3.12,enabled_mod,c:\steam\steamapps\workshop\content\281990\2592505015,no,0,0,0,0
section_templates,section_templates,last_definition_wins_by_section_key,93,mod/ugc_2592505015.mod,2592505015,Reduce Truce To Only 3 Year 3.12,enabled_mod,c:\steam\steamapps\workshop\content\281990\2592505015,no,0,0,0,0
component_templates,component_templates,last_definition_wins_by_object_id,93,mod/ugc_2592505015.mod,2592505015,Reduce Truce To Only 3 Year 3.12,enabled_mod,c:\steam\steamapps\workshop\content\281990\2592505015,no,0,0,0,0
component_sets,component_sets,last_definition_wins_by_object_id,93,mod/ugc_2592505015.mod,2592505015,Reduce Truce To Only 3 Year 3.12,enabled_mod,c:\steam\steamapps\workshop\content\281990\2592505015,no,0,0,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,93,mod/ugc_2592505015.mod,2592505015,Reduce Truce To Only 3 Year 3.12,enabled_mod,c:\steam\steamapps\workshop\content\281990\2592505015,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,93,mod/ugc_2592505015.mod,2592505015,Reduce Truce To Only 3 Year 3.12,enabled_mod,c:\steam\steamapps\workshop\content\281990\2592505015,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,93,mod/ugc_2592505015.mod,2592505015,Reduce Truce To Only 3 Year 3.12,enabled_mod,c:\steam\steamapps\workshop\content\281990\2592505015,no,0,0,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,93,mod/ugc_2592505015.mod,2592505015,Reduce Truce To Only 3 Year 3.12,enabled_mod,c:\steam\steamapps\workshop\content\281990\2592505015,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,94,mod/ugc_2815767345.mod,2815767345,Smarter Hyper Relays: Improved AI (shrimpAI),enabled_mod,c:\steam\steamapps\workshop\content\281990\2815767345,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,94,mod/ugc_2815767345.mod,2815767345,Smarter Hyper Relays: Improved AI (shrimpAI),enabled_mod,c:\steam\steamapps\workshop\content\281990\2815767345,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,94,mod/ugc_2815767345.mod,2815767345,Smarter Hyper Relays: Improved AI (shrimpAI),enabled_mod,c:\steam\steamapps\workshop\content\281990\2815767345,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,94,mod/ugc_2815767345.mod,2815767345,Smarter Hyper Relays: Improved AI (shrimpAI),enabled_mod,c:\steam\steamapps\workshop\content\281990\2815767345,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,94,mod/ugc_2815767345.mod,2815767345,Smarter Hyper Relays: Improved AI (shrimpAI),enabled_mod,c:\steam\steamapps\workshop\content\281990\2815767345,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,94,mod/ugc_2815767345.mod,2815767345,Smarter Hyper Relays: Improved AI (shrimpAI),enabled_mod,c:\steam\steamapps\workshop\content\281990\2815767345,no,0,0,0,0
on_actions,on_actions,additive_object_merge,94,mod/ugc_2815767345.mod,2815767345,Smarter Hyper Relays: Improved AI (shrimpAI),enabled_mod,c:\steam\steamapps\workshop\content\281990\2815767345,yes,1,1,0,0
megastructures,megastructures,last_definition_wins_by_object_id,94,mod/ugc_2815767345.mod,2815767345,Smarter Hyper Relays: Improved AI (shrimpAI),enabled_mod,c:\steam\steamapps\workshop\content\281990\2815767345,yes,1,1,1,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,94,mod/ugc_2815767345.mod,2815767345,Smarter Hyper Relays: Improved AI (shrimpAI),enabled_mod,c:\steam\steamapps\workshop\content\281990\2815767345,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,94,mod/ugc_2815767345.mod,2815767345,Smarter Hyper Relays: Improved AI (shrimpAI),enabled_mod,c:\steam\steamapps\workshop\content\281990\2815767345,no,0,0,0,0
