surface,object_id,load_position,steam_id,display_name,relative_file,reference_key,reference_value,target_surface,reference_status,source_file
districts,district_hive_1,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_hive,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_hive_2,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_hive,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_hive_3,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_hive,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_nexus,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_government,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_nexus,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_01,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_nexus,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_02,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_nexus_1,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_nexus,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_nexus_2,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_nexus,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_nexus_3,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_nexus,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_prison_industrial,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_government,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_prison_industrial,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_01,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_prison_industrial,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_02,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_battle_thrall,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_government,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_battle_thrall,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_01,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_battle_thrall,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_02,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_srw_commercial,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_04,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_arcology_housing,66,1732447147,Planetary Diversity - More Arcologies,common/districts/01_arcology_districts.txt,zone_slots,slot_city_government,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\01_arcology_districts.txt
districts,district_arcology_housing,66,1732447147,Planetary Diversity - More Arcologies,common/districts/01_arcology_districts.txt,zone_slots,slot_city_01,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\01_arcology_districts.txt
districts,district_arcology_housing,66,1732447147,Planetary Diversity - More Arcologies,common/districts/01_arcology_districts.txt,zone_slots,slot_city_02,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\01_arcology_districts.txt
districts,district_arcology_leisure,66,1732447147,Planetary Diversity - More Arcologies,common/districts/01_arcology_districts.txt,zone_slots,slot_city_government,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\01_arcology_districts.txt
districts,district_arcology_leisure,66,1732447147,Planetary Diversity - More Arcologies,common/districts/01_arcology_districts.txt,zone_slots,slot_city_01,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\01_arcology_districts.txt
districts,district_arcology_leisure,66,1732447147,Planetary Diversity - More Arcologies,common/districts/01_arcology_districts.txt,zone_slots,slot_city_02,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\01_arcology_districts.txt
districts,district_arcology_urban_1,66,1732447147,Planetary Diversity - More Arcologies,common/districts/01_arcology_districts.txt,zone_slots,slot_arcology_urban_01,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\01_arcology_districts.txt
districts,district_arcology_urban_2,66,1732447147,Planetary Diversity - More Arcologies,common/districts/01_arcology_districts.txt,zone_slots,slot_arcology_urban_02,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\01_arcology_districts.txt
districts,district_arcology_urban_3,66,1732447147,Planetary Diversity - More Arcologies,common/districts/01_arcology_districts.txt,zone_slots,slot_arcology_urban_03,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\01_arcology_districts.txt
districts,district_pd_garden_arcology_housing,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_districts.txt,zone_slots,slot_city_government,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_districts.txt
districts,district_pd_garden_arcology_housing,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_districts.txt,zone_slots,slot_pd_garden_arc_01,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_districts.txt
districts,district_pd_garden_arcology_housing,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_districts.txt,zone_slots,slot_pd_garden_arc_02,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_districts.txt
districts,district_pd_garden_arcology_urban_1,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_districts.txt,zone_slots,slot_pd_garden_arc_preserve,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_districts.txt
districts,district_pd_garden_arcology_urban_2,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_districts.txt,zone_slots,slot_pd_garden_arcology_urban_01,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_districts.txt
districts,district_pd_garden_arcology_urban_3,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_districts.txt,zone_slots,slot_pd_garden_arcology_urban_02,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_districts.txt
districts,district_pd_fortress_arcology_housing,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_districts.txt,zone_slots,slot_city_government,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_districts.txt
districts,district_pd_fortress_arcology_housing,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_districts.txt,zone_slots,slot_pd_fortress_arc_01,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_districts.txt
districts,district_pd_fortress_arcology_housing,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_districts.txt,zone_slots,slot_pd_fortress_arc_02,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_districts.txt
districts,district_pd_fortress_arcology_urban_1,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_districts.txt,zone_slots,slot_pd_fortress_arc_command_nexus,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_districts.txt
districts,district_pd_fortress_arcology_urban_2,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_districts.txt,zone_slots,slot_pd_fortress_arcology_urban_01,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_districts.txt
districts,district_pd_fortress_arcology_urban_3,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_districts.txt,zone_slots,slot_pd_fortress_arcology_urban_02,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_districts.txt
districts,district_pd_commercial_arcology_housing,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_districts.txt,zone_slots,slot_city_government,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_districts.txt
districts,district_pd_commercial_arcology_housing,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_districts.txt,zone_slots,slot_pd_commercial_arc_01,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_districts.txt
districts,district_pd_commercial_arcology_housing,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_districts.txt,zone_slots,slot_pd_commercial_arc_02,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_districts.txt
districts,district_pd_commercial_arcology_urban_1,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_districts.txt,zone_slots,slot_pd_commercial_arc_trade_market,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_districts.txt
districts,district_pd_commercial_arcology_urban_2,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_districts.txt,zone_slots,slot_pd_commercial_arcology_urban_01,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_districts.txt
districts,district_pd_commercial_arcology_urban_3,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_districts.txt,zone_slots,slot_pd_commercial_arcology_urban_02,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_districts.txt
districts,district_arcology_arms_industry,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_swap_overrides.txt,zone_slots,slot_empty,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_swap_overrides.txt
districts,district_arcology_civilian_industry,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_swap_overrides.txt,zone_slots,slot_empty,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_swap_overrides.txt
districts,district_arcology_research,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_swap_overrides.txt,zone_slots,slot_empty,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_swap_overrides.txt
districts,district_arcology_research_physics,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_swap_overrides.txt,zone_slots,slot_empty,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_swap_overrides.txt
districts,district_arcology_research_society,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_swap_overrides.txt,zone_slots,slot_empty,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_swap_overrides.txt
districts,district_arcology_research_engineering,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_swap_overrides.txt,zone_slots,slot_empty,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_swap_overrides.txt
districts,district_arcology_administrative,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_swap_overrides.txt,zone_slots,slot_empty,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_swap_overrides.txt
districts,district_arcology_spiritualist,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_swap_overrides.txt,zone_slots,slot_empty,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_swap_overrides.txt
districts,district_arcology_fortress,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_swap_overrides.txt,zone_slots,slot_empty,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_swap_overrides.txt
districts,district_arcology_trade,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_swap_overrides.txt,zone_slots,slot_empty,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_swap_overrides.txt
districts,district_arcology_organic_housing,66,1732447147,Planetary Diversity - More Arcologies,common/districts/pd_arcology_swap_overrides.txt,zone_slots,slot_empty,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\pd_arcology_swap_overrides.txt
zones,zone_industrial_arcology,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_foundry_arcology,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_factory_arcology,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_research_arcology,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_research_physics_arcology,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_research_society_arcology,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_research_engineering_arcology,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_unity_arcology,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_unity_spiritualist_arcology,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_unity_bio_trophy_arcology,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_fortress_arcology,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_trade_arcology,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_industrial_ring_world,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_foundry_ring_world,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_factory_ring_world,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_research_ring_world,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_research_physics_ring_world,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_research_society_ring_world,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_research_engineering_ring_world,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_unity_ring_world,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_unity_spiritualist_ring_world,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_unity_bio_trophy_ring_world,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_fortress_ring_world,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_trade_ring_world,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_food_ring_world,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_energy_ring_world,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_industrial_nexus,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_foundry_nexus,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_factory_nexus,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_research_nexus,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_research_physics_nexus,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_research_society_nexus,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_research_engineering_nexus,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_unity_nexus,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_unity_spiritualist_nexus,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_unity_bio_trophy_nexus,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_fortress_nexus,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_trade_nexus,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_minerals_nexus,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_betharian_nexus,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_rare_crystals_nexus,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_energy_nexus,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_volatile_motes_nexus,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_exotic_gases_nexus,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_industrial_hive,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_foundry_hive,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_factory_hive,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_research_hive,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_research_physics_hive,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_research_society_hive,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_research_engineering_hive,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_unity_hive,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_fortress_hive,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_trade_hive,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_food_hive,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_exotic_gases_hive,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_minerals_hive,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_betharian_hive,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_rare_crystals_hive,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_energy_hive,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_volatile_motes_hive,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_spawning_hive,66,1732447147,Planetary Diversity - More Arcologies,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\04_secondary_zones.txt
zones,zone_pd_archeotech_preserve,66,1732447147,Planetary Diversity - More Arcologies,common/zones/05_pd_archeotech_zone.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\05_pd_archeotech_zone.txt
